('a5a4', 'c7c5', 'a4a3', 'c5b4')
('b4d4', 'h5h6', 'd4d2', 'h4g5')
('b4d4', 'h5h6', 'd4d2', 'h4h5')
('b4d4', 'h5h6', 'd4d2', 'h6e6')
('b4d4', 'h5h6', 'd4d2', 'h6f6')
('b4d4', 'h5h6', 'd4d2', 'h6g6')
('b4d4', 'h5h6', 'd4d2', 'h6h5')
('b4d4', 'h5h6', 'd4d2', 'h6h7')
('b4d4', 'h5h6', 'd4d2', 'h6h8')
('b4d4', 'h5h6', 'd4d3', 'c7c5')
('b4d4', 'h5h6', 'd4d3', 'c7c6')
('b4d4', 'h5h6', 'd4d3', 'd6d5')
('b4d4', 'h5h6', 'd4d3', 'f4f3')
('b4d4', 'h5h6', 'd4d3', 'h4g4')
('b4d4', 'h5h6', 'd4d3', 'h4g5')
('b4d4', 'h5h6', 'd4d3', 'h4h5')
('b4d4', 'h5h6', 'd4d3', 'h6e6')
('b4d4', 'h5h6', 'd4d3', 'h6f6')
('b4d4', 'h5h6', 'd4d3', 'h6g6')
('b4d4', 'h5h6', 'd4d3', 'h6h5')
('b4d4', 'h5h6', 'd4d3', 'h6h7')
('b4d4', 'h5h6', 'd4d3', 'h6h8')
('b4d4', 'h5h6', 'd4d5', 'c7c5')
('b4d4', 'h5h6', 'd4d5', 'c7c6')
('b4d4', 'h5h6', 'd4d5', 'f4f3')
('b4d4', 'h5h6', 'd4d5', 'h4g3')
('b4d4', 'h5h6', 'd4d5', 'h4g4')
('b4d4', 'h5h6', 'd4d5', 'h6e6')
('b4d4', 'h5h6', 'd4d5', 'h6f6')
('b4d4', 'h5h6', 'd4d5', 'h6g6')
('b4d4', 'h5h6', 'd4d5', 'h6h5')
('b4d4', 'h5h6', 'd4d5', 'h6h7')
('b4d4', 'h5h6', 'd4d5', 'h6h8')
('b4d4', 'h5h6', 'd4d6', 'c7c5')
('b4d4', 'h5h6', 'd4d6', 'c7c6')
('b4d4', 'h5h6', 'd4d6', 'c7d6')
('b4d4', 'h5h6', 'd4d6', 'f4f3')
('b4d4', 'h5h6', 'd4d6', 'h4g3')
('b4d4', 'h5h6', 'd4d6', 'h4g4')
('b4d4', 'h5h6', 'd4d6', 'h4g5')
('b4d4', 'h5h6', 'd4d6', 'h4h5')
('b4d4', 'h5h6', 'd4d6', 'h6d6')
('b4d4', 'h5h6', 'd4d6', 'h6e6')
('b4d4', 'h5h6', 'd4d6', 'h6f6')
('b4d4', 'h5h6', 'd4d6', 'h6g6')
('b4d4', 'h5h6', 'd4d6', 'h6h5')
('b4d4', 'h5h6', 'd4d6', 'h6h7')
('b4d4', 'h5h6', 'd4d6', 'h6h8')
('b4d4', 'h5h6', 'd4e4', 'c7c5')
('b4d4', 'h5h6', 'd4e4', 'c7c6')
('b4d4', 'h5h6', 'd4e4', 'd6d5')
('b4d4', 'h5h6', 'd4e4', 'h4g3')
('b4d4', 'h5h6', 'd4e4', 'h4g4')
('b4d4', 'h5h6', 'd4e4', 'h4g5')
('b4d4', 'h5h6', 'd4e4', 'h4h5')
('b4d4', 'h5h6', 'd4e4', 'h6e6')
('b4d4', 'h5h6', 'd4e4', 'h6f6')
('b4d4', 'h5h6', 'd4e4', 'h6g6')
('b4d4', 'h5h6', 'd4e4', 'h6h5')
('b4d4', 'h5h6', 'd4e4', 'h6h7')
('b4d4', 'h5h6', 'd4e4', 'h6h8')
('b4d4', 'h5h6', 'd4f4', 'h4g3')
('b4d4', 'h5h6', 'd4f4', 'h4g5')
('b4d4', 'h5h6', 'd4f4', 'h4h5')
('b4d4', 'h5h6', 'e2e3', 'c7c5')
('b4d4', 'h5h6', 'e2e3', 'c7c6')
('b4d4', 'h5h6', 'e2e3', 'd6d5')
('b4d4', 'h5h6', 'e2e3', 'h4g3')
('b4d4', 'h5h6', 'e2e3', 'h4g4')
('b4d4', 'h5h6', 'e2e3', 'h4g5')
('b4d4', 'h5h6', 'e2e3', 'h4h5')
('b4d4', 'h5h6', 'e2e3', 'h6e6')
('b4d4', 'h5h6', 'e2e3', 'h6f6')
('b4d4', 'h5h6', 'e2e3', 'h6g6')
('b4d4', 'h5h6', 'e2e3', 'h6h5')
('b4d4', 'h5h6', 'e2e3', 'h6h7')
('b4d4', 'h5h6', 'e2e3', 'h6h8')
('b4d4', 'h5h6', 'e2e4', 'c7c5')
('b4d4', 'h5h6', 'e2e4', 'c7c6')
('b4d4', 'h5h6', 'e2e4', 'd6d5')
('b4d4', 'h5h6', 'e2e4', 'f4f3')
('b4d4', 'h5h6', 'e2e4', 'h4g3')
('b4d4', 'h5h6', 'e2e4', 'h4g4')
('b4d4', 'h5h6', 'e2e4', 'h4g5')
('b4d4', 'h5h6', 'e2e4', 'h4h5')
('b4d4', 'h5h6', 'e2e4', 'h6e6')
('b4d4', 'h5h6', 'e2e4', 'h6f6')
('b4d4', 'h5h6', 'e2e4', 'h6g6')
('b4d4', 'h5h6', 'e2e4', 'h6h5')
('b4d4', 'h5h6', 'e2e4', 'h6h7')
('b4d4', 'h5h6', 'e2e4', 'h6h8')
('b4d4', 'h5h6', 'g2g3', 'h4g3')
('b4d4', 'h5h6', 'g2g3', 'h4g4')
('b4d4', 'h5h6', 'g2g3', 'h4g5')
('b4d4', 'h5h6', 'g2g3', 'h4h3')
('b4d4', 'h5h6', 'g2g3', 'h4h5')
('b4d4', 'h5h6', 'g2g4', 'c7c5')
('b4d4', 'h5h6', 'g2g4', 'c7c6')
('b4d4', 'h5h6', 'g2g4', 'd6d5')
('b4d4', 'h5h6', 'g2g4', 'f4f3')
('b4d4', 'h5h6', 'g2g4', 'h4g3')
('b4d4', 'h5h6', 'g2g4', 'h4g4')
('b4d4', 'h5h6', 'g2g4', 'h4g5')
('b4d4', 'h5h6', 'g2g4', 'h4h3')
('b4d4', 'h5h6', 'g2g4', 'h6e6')
('b4d4', 'h5h6', 'g2g4', 'h6f6')
('b4d4', 'h5h6', 'g2g4', 'h6g6')
('b4d4', 'h5h6', 'g2g4', 'h6h5')
('b4d4', 'h5h6', 'g2g4', 'h6h7')
('b4d4', 'h5h6', 'g2g4', 'h6h8')
('b4d4', 'h5h7', 'a5a4', 'c7c5')
('b4d4', 'h5h7', 'a5a4', 'c7c6')
('b4d4', 'h5h7', 'a5a4', 'd6d5')
('b4d4', 'h5h7', 'a5a4', 'h4g3')
('b4d4', 'h5h7', 'a5a4', 'h4g4')
('b4d4', 'h5h7', 'a5a4', 'h4g5')
('b4d4', 'h5h7', 'a5a4', 'h4h5')
('b4d4', 'h5h7', 'a5a4', 'h7d7')
('b4d4', 'h5h7', 'a5a4', 'h7e7')
('b4d4', 'h5h7', 'a5a4', 'h7f7')
('b4d4', 'h5h7', 'a5a4', 'h7g7')
('b4d4', 'h5h7', 'a5a4', 'h7h5')
('b4d4', 'h5h7', 'a5a4', 'h7h6')
('b4d4', 'h5h7', 'a5a4', 'h7h8')
('b4d4', 'h5h7', 'a5a6', 'c7c5')
('b4d4', 'h5h7', 'a5a6', 'c7c6')
('b4d4', 'h5h7', 'a5a6', 'd6d5')
('b4d4', 'h5h7', 'a5a6', 'h4g3')
('b4d4', 'h5h7', 'a5a6', 'h4g4')
('b4d4', 'h5h7', 'a5a6', 'h4g5')
('b4d4', 'h5h7', 'a5a6', 'h4h5')
('b4d4', 'h5h7', 'a5a6', 'h7d7')
('b4d4', 'h5h7', 'a5a6', 'h7e7')
('b4d4', 'h5h7', 'a5a6', 'h7f7')
('b4d4', 'h5h7', 'a5a6', 'h7g7')
('b4d4', 'h5h7', 'a5a6', 'h7h5')
('b4d4', 'h5h7', 'a5a6', 'h7h6')
('b4d4', 'h5h7', 'a5a6', 'h7h8')
('b4d4', 'h5h7', 'a5b4', 'c7c5')
('b4d4', 'h5h7', 'a5b4', 'c7c6')
('b4d4', 'h5h7', 'a5b4', 'd6d5')
('b4d4', 'h5h7', 'a5b4', 'h4g3')
('b4d4', 'h5h7', 'a5b4', 'h4g4')
('b4d4', 'h5h7', 'a5b4', 'h4g5')
('b4d4', 'h5h7', 'a5b4', 'h4h5')
('b4d4', 'h5h7', 'a5b4', 'h7d7')
('b4d4', 'h5h7', 'a5b4', 'h7e7')
('b4d4', 'h5h7', 'a5b4', 'h7f7')
('b4d4', 'h5h7', 'a5b4', 'h7g7')
('b4d4', 'h5h7', 'a5b4', 'h7h5')
('b4d4', 'h5h7', 'a5b4', 'h7h6')
('b4d4', 'h5h7', 'a5b4', 'h7h8')
('b4d4', 'h5h7', 'b5b6', 'c7b6')
('b4d4', 'h5h7', 'b5b6', 'c7c5')
('b4d4', 'h5h7', 'b5b6', 'c7c6')
('b4d4', 'h5h7', 'b5b6', 'd6d5')
('b4d4', 'h5h7', 'b5b6', 'h4g3')
('b4d4', 'h5h7', 'b5b6', 'h4g4')
('b4d4', 'h5h7', 'b5b6', 'h4g5')
('b4d4', 'h5h7', 'b5b6', 'h4h5')
('b4d4', 'h5h7', 'b5b6', 'h7d7')
('b4d4', 'h5h7', 'b5b6', 'h7e7')
('b4d4', 'h5h7', 'b5b6', 'h7f7')
('b4d4', 'h5h7', 'b5b6', 'h7g7')
('b4d4', 'h5h7', 'b5b6', 'h7h5')
('b4d4', 'h5h7', 'b5b6', 'h7h6')
('b4d4', 'h5h7', 'b5b6', 'h7h8')
('b4d4', 'h5h7', 'd4a4', 'c7c5')
('b4d4', 'h5h7', 'd4a4', 'c7c6')
('b4d4', 'h5h7', 'd4a4', 'd6d5')
('b4d4', 'h5h7', 'd4a4', 'h4g3')
('b4d4', 'h5h7', 'd4a4', 'h4g4')
('b4d4', 'h5h7', 'd4a4', 'h4g5')
('b4d4', 'h5h7', 'd4a4', 'h4h5')
('b4d4', 'h5h7', 'd4a4', 'h7d7')
('b4d4', 'h5h7', 'd4a4', 'h7e7')
('b4d4', 'h5h7', 'd4a4', 'h7f7')
('b4d4', 'h5h7', 'd4a4', 'h7g7')
('b4d4', 'h5h7', 'd4a4', 'h7h5')
('b4d4', 'h5h7', 'd4a4', 'h7h6')
('b4d4', 'h5h7', 'd4a4', 'h7h8')
('b4d4', 'h5h7', 'd4b4', 'c7c5')
('b4d4', 'h5h7', 'd4b4', 'c7c6')
('b4d4', 'h5h7', 'd4b4', 'd6d5')
('b4d4', 'h5h7', 'd4b4', 'h4g3')
('b4d4', 'h5h7', 'd4b4', 'h4g4')
('b4d4', 'h5h7', 'd4b4', 'h4g5')
('b4d4', 'h5h7', 'd4b4', 'h4h5')
('b4d4', 'h5h7', 'd4b4', 'h7d7')
('b4d4', 'h5h7', 'd4b4', 'h7e7')
('b4d4', 'h5h7', 'd4b4', 'h7f7')
('b4d4', 'h5h7', 'd4b4', 'h7g7')
('b4d4', 'h5h7', 'd4b4', 'h7h5')
('b4d4', 'h5h7', 'd4b4', 'h7h6')
('b4d4', 'h5h7', 'd4b4', 'h7h8')
('b4d4', 'h5h7', 'd4c4', 'c7c5')
('b4d4', 'h5h7', 'd4c4', 'c7c6')
('b4d4', 'h5h7', 'd4c4', 'd6d5')
('b4d4', 'h5h7', 'd4c4', 'h4g3')
('b4d4', 'h5h7', 'd4c4', 'h4g4')
('b4d4', 'h5h7', 'd4c4', 'h4g5')
('b4d4', 'h5h7', 'd4c4', 'h4h5')
('b4d4', 'h5h7', 'd4c4', 'h7d7')
('b4d4', 'h5h7', 'd4c4', 'h7e7')
('b4d4', 'h5h7', 'd4c4', 'h7f7')
('b4d4', 'h5h7', 'd4c4', 'h7g7')
('b4d4', 'h5h7', 'd4c4', 'h7h5')
('b4d4', 'h5h7', 'd4c4', 'h7h6')
('b4d4', 'h5h7', 'd4c4', 'h7h8')
('b4d4', 'h5h7', 'd4d1', 'c7c5')
('b4d4', 'h5h7', 'd4d1', 'c7c6')
('b4d4', 'h5h7', 'd4d1', 'd6d5')
('b4d4', 'h5h7', 'd4d1', 'f4f3')
('b4d4', 'h5h7', 'd4d1', 'h4g3')
('b4d4', 'h5h7', 'd4d1', 'h4g4')
('b4d4', 'h5h7', 'd4d1', 'h4g5')
('b4d4', 'h5h7', 'd4d1', 'h4h5')
('b4d4', 'h5h7', 'd4d1', 'h7d7')
('b4d4', 'h5h7', 'd4d1', 'h7e7')
('b4d4', 'h5h7', 'd4d1', 'h7f7')
('b4d4', 'h5h7', 'd4d1', 'h7g7')
('b4d4', 'h5h7', 'd4d1', 'h7h5')
('b4d4', 'h5h7', 'd4d1', 'h7h6')
('b4d4', 'h5h7', 'd4d1', 'h7h8')
('b4d4', 'h5h7', 'd4d2', 'c7c5')
('b4d4', 'h5h7', 'd4d2', 'c7c6')
('b4d4', 'h5h7', 'd4d2', 'd6d5')
('b4d4', 'h5h7', 'd4d2', 'f4f3')
('b4d4', 'h5h7', 'd4d2', 'h4g3')
('b4d4', 'h5h7', 'd4d2', 'h4g4')
('b4d4', 'h5h7', 'd4d2', 'h4g5')
('b4d4', 'h5h7', 'd4d2', 'h4h5')
('b4d4', 'h5h7', 'd4d2', 'h7d7')
('b4d4', 'h5h7', 'd4d2', 'h7e7')
('b4d4', 'h5h7', 'd4d2', 'h7f7')
('b4d4', 'h5h7', 'd4d2', 'h7g7')
('b4d4', 'h5h7', 'd4d2', 'h7h5')
('b4d4', 'h5h7', 'd4d2', 'h7h6')
('b4d4', 'h5h7', 'd4d2', 'h7h8')
('b4d4', 'h5h7', 'd4d3', 'c7c5')
('b4d4', 'h5h7', 'd4d3', 'c7c6')
('b4d4', 'h5h7', 'd4d3', 'd6d5')
('b4d4', 'h5h7', 'd4d3', 'f4f3')
('b4d4', 'h5h7', 'd4d3', 'h4g4')
('b4d4', 'h5h7', 'd4d3', 'h4g5')
('b4d4', 'h5h7', 'd4d3', 'h4h5')
('b4d4', 'h5h7', 'd4d3', 'h7d7')
('b4d4', 'h5h7', 'd4d3', 'h7e7')
('b4d4', 'h5h7', 'd4d3', 'h7f7')
('b4d4', 'h5h7', 'd4d3', 'h7g7')
('b4d4', 'h5h7', 'd4d3', 'h7h5')
('b4d4', 'h5h7', 'd4d3', 'h7h6')
('b4d4', 'h5h7', 'd4d3', 'h7h8')
('b4d4', 'h5h7', 'd4d5', 'c7c5')
('b4d4', 'h5h7', 'd4d5', 'c7c6')
('b4d4', 'h5h7', 'd4d5', 'f4f3')
('b4d4', 'h5h7', 'd4d5', 'h4g3')
('b4d4', 'h5h7', 'd4d5', 'h4g4')
('b4d4', 'h5h7', 'd4d5', 'h7d7')
('b4d4', 'h5h7', 'd4d5', 'h7e7')
('b4d4', 'h5h7', 'd4d5', 'h7f7')
('b4d4', 'h5h7', 'd4d5', 'h7g7')
('b4d4', 'h5h7', 'd4d5', 'h7h5')
('b4d4', 'h5h7', 'd4d5', 'h7h6')
('b4d4', 'h5h7', 'd4d5', 'h7h8')
('b4d4', 'h5h7', 'd4d6', 'c7c5')
('b4d4', 'h5h7', 'd4d6', 'c7c6')
('b4d4', 'h5h7', 'd4d6', 'c7d6')
('b4d4', 'h5h7', 'd4d6', 'f4f3')
('b4d4', 'h5h7', 'd4d6', 'h4g3')
('b4d4', 'h5h7', 'd4d6', 'h4g4')
('b4d4', 'h5h7', 'd4d6', 'h4g5')
('b4d4', 'h5h7', 'd4d6', 'h4h5')
('b4d4', 'h5h7', 'd4d6', 'h7d7')
('b4d4', 'h5h7', 'd4d6', 'h7e7')
('b4d4', 'h5h7', 'd4d6', 'h7f7')
('b4d4', 'h5h7', 'd4d6', 'h7g7')
('b4d4', 'h5h7', 'd4d6', 'h7h5')
('b4d4', 'h5h7', 'd4d6', 'h7h6')
('b4d4', 'h5h7', 'd4d6', 'h7h8')
('b4d4', 'h5h7', 'd4e4', 'c7c5')
('b4d4', 'h5h7', 'd4e4', 'c7c6')
('b4d4', 'h5h7', 'd4e4', 'd6d5')
('b4d4', 'h5h7', 'd4e4', 'h4g3')
('b4d4', 'h5h7', 'd4e4', 'h4g4')
('b4d4', 'h5h7', 'd4e4', 'h4g5')
('b4d4', 'h5h7', 'd4e4', 'h4h5')
('b4d4', 'h5h7', 'd4e4', 'h7d7')
('b4d4', 'h5h7', 'd4e4', 'h7e7')
('b4d4', 'h5h7', 'd4e4', 'h7f7')
('b4d4', 'h5h7', 'd4e4', 'h7g7')
('b4d4', 'h5h7', 'd4e4', 'h7h5')
('b4d4', 'h5h7', 'd4e4', 'h7h6')
('b4d4', 'h5h7', 'd4e4', 'h7h8')
('b4d4', 'h5h7', 'd4f4', 'h4g3')
('b4d4', 'h5h7', 'd4f4', 'h4g5')
('b4d4', 'h5h7', 'd4f4', 'h4h5')
('b4d4', 'h5h7', 'e2e3', 'c7c5')
('b4d4', 'h5h7', 'e2e3', 'c7c6')
('b4d4', 'h5h7', 'e2e3', 'd6d5')
('b4d4', 'h5h7', 'e2e3', 'h4g3')
('b4d4', 'h5h7', 'e2e3', 'h4g4')
('b4d4', 'h5h7', 'e2e3', 'h4g5')
('b4d4', 'h5h7', 'e2e3', 'h4h5')
('b4d4', 'h5h7', 'e2e3', 'h7d7')
('b4d4', 'h5h7', 'e2e3', 'h7e7')
('b4d4', 'h5h7', 'e2e3', 'h7f7')
('b4d4', 'h5h7', 'e2e3', 'h7g7')
('b4d4', 'h5h7', 'e2e3', 'h7h5')
('b4d4', 'h5h7', 'e2e3', 'h7h6')
('b4d4', 'h5h7', 'e2e3', 'h7h8')
('b4d4', 'h5h7', 'e2e4', 'c7c5')
('b4d4', 'h5h7', 'e2e4', 'c7c6')
('b4d4', 'h5h7', 'e2e4', 'd6d5')
('b4d4', 'h5h7', 'e2e4', 'f4f3')
('b4d4', 'h5h7', 'e2e4', 'h4g3')
('b4d4', 'h5h7', 'e2e4', 'h4g4')
('b4d4', 'h5h7', 'e2e4', 'h4g5')
('b4d4', 'h5h7', 'e2e4', 'h4h5')
('b4d4', 'h5h7', 'e2e4', 'h7d7')
('b4d4', 'h5h7', 'e2e4', 'h7e7')
('b4d4', 'h5h7', 'e2e4', 'h7f7')
('b4d4', 'h5h7', 'e2e4', 'h7g7')
('b4d4', 'h5h7', 'e2e4', 'h7h5')
('b4d4', 'h5h7', 'e2e4', 'h7h6')
('b4d4', 'h5h7', 'e2e4', 'h7h8')
('b4d4', 'h5h7', 'g2g3', 'h4g3')
('b4d4', 'h5h7', 'g2g3', 'h4g4')
('b4d4', 'h5h7', 'g2g3', 'h4g5')
('b4d4', 'h5h7', 'g2g3', 'h4h3')
('b4d4', 'h5h7', 'g2g3', 'h4h5')
('b4d4', 'h5h7', 'g2g4', 'c7c5')
('b4d4', 'h5h7', 'g2g4', 'c7c6')
('b4d4', 'h5h7', 'g2g4', 'd6d5')
('b4d4', 'h5h7', 'g2g4', 'f4f3')
('b4d4', 'h5h7', 'g2g4', 'h4g3')
('b4d4', 'h5h7', 'g2g4', 'h4g4')
('b4d4', 'h5h7', 'g2g4', 'h4g5')
('b4d4', 'h5h7', 'g2g4', 'h4h3')
('b4d4', 'h5h7', 'g2g4', 'h7d7')
('b4d4', 'h5h7', 'g2g4', 'h7e7')
('b4d4', 'h5h7', 'g2g4', 'h7f7')
('b4d4', 'h5h7', 'g2g4', 'h7g7')
('b4d4', 'h5h7', 'g2g4', 'h7h5')
('b4d4', 'h5h7', 'g2g4', 'h7h6')
('b4d4', 'h5h7', 'g2g4', 'h7h8')
('b4d4', 'h5h8', 'a5a4', 'c7c5')
('b4d4', 'h5h8', 'a5a4', 'c7c6')
('b4d4', 'h5h8', 'a5a4', 'd6d5')
('b4d4', 'h5h8', 'a5a4', 'h4g3')
('b4d4', 'h5h8', 'a5a4', 'h4g4')
('b4d4', 'h5h8', 'a5a4', 'h4g5')
('b4d4', 'h5h8', 'a5a4', 'h4h5')
('b4d4', 'h5h8', 'a5a4', 'h8a8')
('b4d4', 'h5h8', 'a5a4', 'h8b8')
('b4d4', 'h5h8', 'a5a4', 'h8c8')
('b4d4', 'h5h8', 'a5a4', 'h8d8')
('b4d4', 'h5h8', 'a5a4', 'h8e8')
('b4d4', 'h5h8', 'a5a4', 'h8f8')
('b4d4', 'h5h8', 'a5a4', 'h8g8')
('b4d4', 'h5h8', 'a5a4', 'h8h5')
('b4d4', 'h5h8', 'a5a4', 'h8h6')
('b4d4', 'h5h8', 'a5a4', 'h8h7')
('b4d4', 'h5h8', 'a5a6', 'c7c5')
('b4d4', 'h5h8', 'a5a6', 'c7c6')
('b4d4', 'h5h8', 'a5a6', 'd6d5')
('b4d4', 'h5h8', 'a5a6', 'h4g3')
('b4d4', 'h5h8', 'a5a6', 'h4g4')
('b4d4', 'h5h8', 'a5a6', 'h4g5')
('b4d4', 'h5h8', 'a5a6', 'h4h5')
('b4d4', 'h5h8', 'a5a6', 'h8a8')
('b4d4', 'h5h8', 'a5a6', 'h8b8')
('b4d4', 'h5h8', 'a5a6', 'h8c8')
('b4d4', 'h5h8', 'a5a6', 'h8d8')
('b4d4', 'h5h8', 'a5a6', 'h8e8')
('b4d4', 'h5h8', 'a5a6', 'h8f8')
('b4d4', 'h5h8', 'a5a6', 'h8g8')
('b4d4', 'h5h8', 'a5a6', 'h8h5')
('b4d4', 'h5h8', 'a5a6', 'h8h6')
('b4d4', 'h5h8', 'a5a6', 'h8h7')
('b4d4', 'h5h8', 'a5b4', 'c7c5')
('b4d4', 'h5h8', 'a5b4', 'c7c6')
('b4d4', 'h5h8', 'a5b4', 'd6d5')
('b4d4', 'h5h8', 'a5b4', 'h4g3')
('b4d4', 'h5h8', 'a5b4', 'h4g4')
('b4d4', 'h5h8', 'a5b4', 'h4g5')
('b4d4', 'h5h8', 'a5b4', 'h4h5')
('b4d4', 'h5h8', 'a5b4', 'h8a8')
('b4d4', 'h5h8', 'a5b4', 'h8b8')
('b4d4', 'h5h8', 'a5b4', 'h8c8')
('b4d4', 'h5h8', 'a5b4', 'h8d8')
('b4d4', 'h5h8', 'a5b4', 'h8e8')
('b4d4', 'h5h8', 'a5b4', 'h8f8')
('b4d4', 'h5h8', 'a5b4', 'h8g8')
('b4d4', 'h5h8', 'a5b4', 'h8h5')
('b4d4', 'h5h8', 'a5b4', 'h8h6')
('b4d4', 'h5h8', 'a5b4', 'h8h7')
('b4d4', 'h5h8', 'b5b6', 'c7b6')
('b4d4', 'h5h8', 'b5b6', 'c7c5')
('b4d4', 'h5h8', 'b5b6', 'c7c6')
('b4d4', 'h5h8', 'b5b6', 'd6d5')
('b4d4', 'h5h8', 'b5b6', 'h4g3')
('b4d4', 'h5h8', 'b5b6', 'h4g4')
('b4d4', 'h5h8', 'b5b6', 'h4g5')
('b4d4', 'h5h8', 'b5b6', 'h4h5')
('b4d4', 'h5h8', 'b5b6', 'h8a8')
('b4d4', 'h5h8', 'b5b6', 'h8b8')
('b4d4', 'h5h8', 'b5b6', 'h8c8')
('b4d4', 'h5h8', 'b5b6', 'h8d8')
('b4d4', 'h5h8', 'b5b6', 'h8e8')
('b4d4', 'h5h8', 'b5b6', 'h8f8')
('b4d4', 'h5h8', 'b5b6', 'h8g8')
('b4d4', 'h5h8', 'b5b6', 'h8h5')
('b4d4', 'h5h8', 'b5b6', 'h8h6')
('b4d4', 'h5h8', 'b5b6', 'h8h7')
('b4d4', 'h5h8', 'd4a4', 'c7c5')
('b4d4', 'h5h8', 'd4a4', 'c7c6')
('b4d4', 'h5h8', 'd4a4', 'd6d5')
('b4d4', 'h5h8', 'd4a4', 'h4g3')
('b4d4', 'h5h8', 'd4a4', 'h4g4')
('b4d4', 'h5h8', 'd4a4', 'h4g5')
('b4d4', 'h5h8', 'd4a4', 'h4h5')
('b4d4', 'h5h8', 'd4a4', 'h8a8')
('b4d4', 'h5h8', 'd4a4', 'h8b8')
('b4d4', 'h5h8', 'd4a4', 'h8c8')
('b4d4', 'h5h8', 'd4a4', 'h8d8')
('b4d4', 'h5h8', 'd4a4', 'h8e8')
('b4d4', 'h5h8', 'd4a4', 'h8f8')
('b4d4', 'h5h8', 'd4a4', 'h8g8')
('b4d4', 'h5h8', 'd4a4', 'h8h5')
('b4d4', 'h5h8', 'd4a4', 'h8h6')
('b4d4', 'h5h8', 'd4a4', 'h8h7')
('b4d4', 'h5h8', 'd4b4', 'c7c5')
('b4d4', 'h5h8', 'd4b4', 'c7c6')
('b4d4', 'h5h8', 'd4b4', 'd6d5')
('b4d4', 'h5h8', 'd4b4', 'h4g3')
('b4d4', 'h5h8', 'd4b4', 'h4g4')
('b4d4', 'h5h8', 'd4b4', 'h4g5')
('b4d4', 'h5h8', 'd4b4', 'h4h5')
('b4d4', 'h5h8', 'd4b4', 'h8a8')
('b4d4', 'h5h8', 'd4b4', 'h8b8')
('b4d4', 'h5h8', 'd4b4', 'h8c8')
('b4d4', 'h5h8', 'd4b4', 'h8d8')
('b4d4', 'h5h8', 'd4b4', 'h8e8')
('b4d4', 'h5h8', 'd4b4', 'h8f8')
('b4d4', 'h5h8', 'd4b4', 'h8g8')
('b4d4', 'h5h8', 'd4b4', 'h8h5')
('b4d4', 'h5h8', 'd4b4', 'h8h6')
('b4d4', 'h5h8', 'd4b4', 'h8h7')
('b4d4', 'h5h8', 'd4c4', 'c7c5')
('b4d4', 'h5h8', 'd4c4', 'c7c6')
('b4d4', 'h5h8', 'd4c4', 'd6d5')
('b4d4', 'h5h8', 'd4c4', 'h4g3')
('b4d4', 'h5h8', 'd4c4', 'h4g4')
('b4d4', 'h5h8', 'd4c4', 'h4g5')
('b4d4', 'h5h8', 'd4c4', 'h4h5')
('b4d4', 'h5h8', 'd4c4', 'h8a8')
('b4d4', 'h5h8', 'd4c4', 'h8b8')
('b4d4', 'h5h8', 'd4c4', 'h8c8')
('b4d4', 'h5h8', 'd4c4', 'h8d8')
('b4d4', 'h5h8', 'd4c4', 'h8e8')
('b4d4', 'h5h8', 'd4c4', 'h8f8')
('b4d4', 'h5h8', 'd4c4', 'h8g8')
('b4d4', 'h5h8', 'd4c4', 'h8h5')
('b4d4', 'h5h8', 'd4c4', 'h8h6')
('b4d4', 'h5h8', 'd4c4', 'h8h7')
('b4d4', 'h5h8', 'd4d1', 'c7c5')
('b4d4', 'h5h8', 'd4d1', 'c7c6')
('b4d4', 'h5h8', 'd4d1', 'd6d5')
('b4d4', 'h5h8', 'd4d1', 'f4f3')
('b4d4', 'h5h8', 'd4d1', 'h4g3')
('b4d4', 'h5h8', 'd4d1', 'h4g4')
('b4d4', 'h5h8', 'd4d1', 'h4g5')
('b4d4', 'h5h8', 'd4d1', 'h4h5')
('b4d4', 'h5h8', 'd4d1', 'h8a8')
('b4d4', 'h5h8', 'd4d1', 'h8b8')
('b4d4', 'h5h8', 'd4d1', 'h8c8')
('b4d4', 'h5h8', 'd4d1', 'h8d8')
('b4d4', 'h5h8', 'd4d1', 'h8e8')
('b4d4', 'h5h8', 'd4d1', 'h8f8')
('b4d4', 'h5h8', 'd4d1', 'h8g8')
('b4d4', 'h5h8', 'd4d1', 'h8h5')
('b4d4', 'h5h8', 'd4d1', 'h8h6')
('b4d4', 'h5h8', 'd4d1', 'h8h7')
('b4d4', 'h5h8', 'd4d2', 'c7c5')
('b4d4', 'h5h8', 'd4d2', 'c7c6')
('b4d4', 'h5h8', 'd4d2', 'd6d5')
('b4d4', 'h5h8', 'd4d2', 'f4f3')
('b4d4', 'h5h8', 'd4d2', 'h4g3')
('b4d4', 'h5h8', 'd4d2', 'h4g4')
('b4d4', 'h5h8', 'd4d2', 'h4g5')
('b4d4', 'h5h8', 'd4d2', 'h4h5')
('b4d4', 'h5h8', 'd4d2', 'h8a8')
('b4d4', 'h5h8', 'd4d2', 'h8b8')
('b4d4', 'h5h8', 'd4d2', 'h8c8')
('b4d4', 'h5h8', 'd4d2', 'h8d8')
('b4d4', 'h5h8', 'd4d2', 'h8e8')
('b4d4', 'h5h8', 'd4d2', 'h8f8')
('b4d4', 'h5h8', 'd4d2', 'h8g8')
('b4d4', 'h5h8', 'd4d2', 'h8h5')
